station lon lat moho av_vp av_vs av_rho
ID47 -118.25 37.0 40.0 5.935742500000001 nan 2.6767962188979384
ID12925 -104.79 45.75 45.0 6.435259999999999 nan 2.9194045739076038
ID12931 -106.04 46.46 48.0 6.4546197916666666 nan 2.9215050997948997
ID84 -101.0 47.27 57.4 6.625217770034844 nan 3.0100682570580233
ID92 -88.31 47.28 37.2 6.506249999999999 nan 2.902675170535461
ID86 -91.22 46.89 39.6 6.238724747474747 nan 2.8455971333914647
ID12072 -77.6 34.84 36.0 6.3109166666666665 nan 2.826183252248876
ID12927 -106.07 45.99 40.0 6.39564125 nan 2.9136982746616558
ID12933 -106.7 46.57 50.0 6.4680349999999995 nan 2.9234486344415713
ID2582 -104.82 49.67 48.7 6.544778234086244 nan 2.9698233588252374
ID1712 147.7 -35.87 43.25 6.564771098265896 nan 2.9459090343421273
ID1706 150.41 -34.09 40.25 6.5920496894409935 nan 2.9597686409605224
ID1699 119.16 -23.15 33.0 6.384575757575758 nan 2.8420233235089998
ID1855 -115.91 38.46 31.5 6.088460317460317 nan 2.7924405742945475
ID4093 117.97 25.09 33.4 6.21067365269461 nan 2.8080238952844137
ID2409 -70.76 46.61 41.5 6.692222891566262 nan 3.0092994621503233
ID1666 138.71 -20.56 51.5 6.608493203883495 nan 2.9429418350674954
ID4246 140.0 36.49 27.0 5.922507407407408 nan 2.760862793188839
ID4247 140.9 39.37 25.03 5.946348381941671 nan 2.7403430308102372
ID19052 120.78 37.4 32.95 6.255447647951442 nan 2.816409530701624
ID11426 -109.83 23.13 28.1 6.251387900355872 nan 2.8294812037886694
ID2408 -70.87 46.65 43.0 6.822145348837206 nan 3.0074005246080286
ID4737 99.29 40.29 44.8 6.3437946428571435 nan 2.831539667841031
ID1854 -118.25 37.0 45.7 6.268529540481401 nan 2.8145329760296853
ID1698 119.16 -23.15 33.5 6.393604477611941 nan 2.848564120860204
ID1707 150.85 -33.25 42.25 6.64603550295858 nan 3.011702470569415
ID1713 147.34 -35.87 41.0 6.6451060975609755 nan 2.9791050093891527
ID4125 121.68 24.57 23.1 6.054112554112555 nan 2.826814457534738
ID2226 -118.88 36.82 29.5 6.21314406779661 nan 2.781885956645598
ID12932 -106.38 46.4 49.0 6.458302040816326 nan 2.920954772854447
ID12926 -106.32 45.74 41.0 6.405625609756098 nan 2.9156276670894066
ID12729 -93.38 49.64 25.2 6.267636904761906 nan 2.803357337178877
ID2080 -96.96 28.56 29.94 5.131414495657982 nan 2.653333828518294
ID23 -117.16 37.45 29.6 5.698876689189189 nan 2.710188894935313
ID12941 -106.52 47.1 51.0 6.474348039215686 nan 2.9243060698029173
ID2282 -106.32 35.2 34.3 5.954795918367347 nan 2.750400415316652
ID2309 5.92 61.37 31.6 6.265204113924051 nan 2.8173803589361497
ID1628 -94.22 29.67 33.0 5.46 nan 2.7663647180483197
ID8383 55.86 30.36 34.6 6.327946531791907 nan 2.822264778676907
ID8397 101.0 30.0 61.1 6.455162847790507 nan 2.8862192878295136
ID11327 27.34 40.77 35.8 6.28465782122905 nan 2.82492668368153
ID4553 112.9 31.79 34.52 6.3493235805330235 nan 2.854441174208355
ID11326 29.69 40.83 36.1 6.060408587257617 nan 2.7860415351471066
ID13082 -107.52 32.84 27.0 6.140648148148148 nan 2.760862793188839
ID3980 94.73 36.32 53.4 6.1553277153558055 nan 2.753355546007285
ID4 -117.0 33.75 43.9 6.793724373576309 nan 3.049862757868578
ID12940 -107.21 46.69 54.0 6.495326851851851 nan 2.928410117929775
ID22 -119.33 39.22 40.5 5.936535802469137 nan 2.675960477235417
ID18276 -80.75 -1.42 21.6 6.040752314814815 nan 2.7822576408585435
ID4343 51.49 40.65 40.0 5.774775 nan 2.6837098331623115
ID3860p 104.93 30.22 47.6 6.193497899159665 nan 2.8703346144553024
ID12942 -106.98 47.13 50.0 6.4680349999999995 nan 2.9234486344415713
ID2295 -122.25 46.77 46.8 6.559679487179486 nan 2.983162503603706
ID9465 6.11 25.01 30.0 6.206085 nan 2.8227577073341075
ID1689p 138.46 -30.9 39.0 6.073633333333333 nan 2.782291965902974
ID11481 37.22 21.16 19.6 6.222372448979592 nan 2.897255043755801
ID2653 73.0 39.6 54.0 5.7945 nan 2.6856644637667357
ID215 -8.61 31.86 37.0 6.176432432432433 nan 2.908038941270881
ID4236 -77.84 46.49 40.2 6.4887487562189055 nan 2.879576165323048
ID11331 28.35 40.37 30.0 6.180691666666666 nan 2.8223924843915276
ID300p -101.4 54.0 32.5 6.633878461538463 nan 2.9496530287513907
ID3798 -118.66 46.13 35.55 6.472305203938115 nan 2.9449064923947788
ID15355 37.5 0.8 37.1 6.4342075471698115 nan 2.8700237670965763
ID9464 5.55 24.06 40.0 6.701992500000001 nan 3.018374262793422
ID12943 -107.49 47.02 50.0 6.4680349999999995 nan 2.9234486344415713
ID7887 13.78 7.14 33.6 6.235639880952382 nan 2.7981555235686884
ID7 -117.11 34.63 33.3 6.257162162162161 nan 2.8233999329265664
ID35 -112.53 40.79 25.2 6.087242063492064 nan 2.7799711457853373
ID11251 36.81 26.2 22.8 6.335822368421052 nan 2.8432119299485317
ID15037 5.75 36.76 24.1 6.182385892116182 nan 2.841837930920762
ID12947 -105.96 47.44 46.0 6.443080434782609 nan 2.9207085843722953
ID25 -119.33 39.22 43.37 6.253601567904082 nan 2.8161451538185687
ID2290 -87.06 38.42 38.42 6.4401913066111405 nan 2.904059029893865
ID2496 8.61 48.29 26.0 6.0743653846153824 nan 2.783387137784386
ID13091 -70.57 46.8 41.1 6.658828467153286 nan 2.99585257246824
ID8384 56.12 29.24 66.6 6.15632057057057 nan 2.6973637421500016
ID7504 117.39 40.4 29.8 5.853323825503356 nan 2.673179031194035
ID13090 -70.71 46.95 42.7 6.6905737704918025 nan 2.9995945643982194
ID2534 11.78 46.64 45.9 6.148376906318083 nan 2.7458835188461452
ID6949 102.2 29.55 58.0 6.280646551724137 nan 2.7767492193884036
ID2078 -105.08 44.94 44.0 6.333420454545455 nan 2.8947367199836056
ID30 -116.04 37.13 24.3 5.826543209876544 nan 2.7030621788953937
ID12946 -105.85 47.19 51.0 6.474348039215686 nan 2.9243060698029173
ID2 -96.31 29.76 33.0 5.577360606060606 nan 2.746069036245091
ID2091 -123.64 45.24 15.8 5.862974683544303 nan 2.817513785433639
ID13469 -75.81 50.37 31.0 6.570822580645161 nan 2.9206290546740474
ID12944 -107.52 47.2 46.0 6.443080434782609 nan 2.9207085843722953
ID2495 7.82 47.8 25.0 6.07932 nan 2.806407604117561
ID1639 -106.12 39.77 53.8 6.31042750929368 nan 2.818040272665648
ID2442 34.83 30.99 30.26 6.024150693985459 nan 2.807490649533455
ID2084p -114.84 35.98 29.5 5.960491525423729 nan 2.726480105975668
ID2654 73.0 38.68 68.0 5.896992647058823 nan 2.623533729929747
ID4557 109.3 24.4 32.93 6.289082903127846 nan 2.860536568078101
ID8345 114.14 35.1 31.7 5.899566246056783 nan 2.831609912705629
ID4556 112.57 27.43 28.6 6.259650349650349 nan 2.8179987151494754
ID4998 88.2 22.7 36.0 5.665972222222222 nan 2.847924368458406
ID3991 99.8 40.59 41.7 6.387372901678657 nan 2.861521311342652
ID2523 9.13 48.3 25.8 6.090503875968991 nan 2.7904669453827715
ID1 -103.95 23.7 43.35 6.270268742791234 nan 2.8699713047046433
ID12945 -106.46 47.29 46.0 6.443080434782609 nan 2.9207085843722953
ID3882p 94.24 39.46 23.6 6.128262711864407 nan 2.7862764152903496
ID2090 -116.06 49.0 37.0 6.220947297297298 nan 2.7909835500421973
ID3383 10.29 52.76 28.0 5.739607142857143 nan 2.7612567074906385
ID5094 94.48 62.76 40.48 6.411720602766799 nan 2.8834064870235276
ID2923 19.0 64.9 44.0 6.497602272727272 nan 2.9045910383612368
ID5080 76.47 70.85 40.13 6.0644393222028405 nan 2.873564439751907
ID2937 12.93 57.43 42.9 6.566550116550117 nan 2.920913567439837
ID3397 -0.01 42.44 49.22 6.261844778545306 nan 2.7899435511841566
ID4515p 98.6 59.7 40.8 6.338520833333334 nan 2.890658586049779
ID14493 -105.67 38.94 50.8 6.336102362204723 nan 2.858022355289522
ID4349 74.18 48.18 50.0 6.324860000000001 nan 2.8499791736002185
ID5057 72.38 61.84 38.85 6.097451737451737 nan 2.8773373902299144
ID2738 56.63 40.98 42.4 6.175978773584905 nan 2.857381782790409
ID16 -121.59 36.75 21.3 5.894077464788733 nan 2.761664417781534
ID5043 47.63 65.69 33.46 6.123679019725045 nan 2.830347108391467
ID3354 14.6 37.19 47.0 6.44654255319149 nan 2.9048555466607295
ID14487 -104.39 35.11 42.9 6.396470862470863 nan 2.9035544069450165
ID2062 45.91 43.55 43.4 6.281105990783411 nan 2.96461878298163
ID8229 22.94 55.15 40.6 6.338651477832513 nan 2.861075772377362
ID6562 18.5 52.5 40.0 5.967125 nan 2.825565151196188
ID2704 54.95 43.03 47.1 6.412887473460723 nan 2.9633275154403913
ID2710 63.69 39.8 41.5 6.511493975903614 nan 3.005438431041483
ID2076 -110.64 47.86 48.2 6.7628319502074685 nan 3.040011087351321
ID4407 34.41 45.04 49.09 6.7776532898757385 nan 3.0135606514537883
ID3368 9.25 45.09 40.9 5.706687041564792 nan 2.746443364601878
ID6947 102.3 28.2 59.0 6.1223983050847455 nan 2.740052553492772
ID4836 68.5 44.5 44.7 6.302555928411632 nan 2.8616584114205303
ID4822 79.6 67.2 42.9 6.218334498834499 nan 2.971560506547856
ID1782 134.15 -23.07 40.0 6.4499375 nan 2.8615889643555854
ID197 136.9 36.12 38.0 5.967315789473685 nan 2.6801264531237523
ID14552p -106.25 39.74 52.4 6.489050572519084 nan 2.897138623700587
ID15564 13.46 -19.07 40.6 6.405634236453202 nan 2.865895177521309
ID183 22.0 68.0 33.0 6.381704545454546 nan 2.8599611209967977
ID18208p -116.17 62.7 33.7 6.418998516320475 nan 2.8730285785917427
ID5255 -77.53 1.29 47.7 6.221194968553459 nan 2.83095697933955
ID168 11.0 61.0 31.5 6.574412698412699 nan 2.9239957270415227
ID13854 -90.0 50.22 40.7 6.642033169533169 nan 2.9504261246668997
ID3842p 94.46 39.29 64.5 6.218575968992249 nan 2.839486335227206
ID7318 -123.8 58.65 37.7 5.922519893899205 nan 2.8108230264396856
ID13868 -90.28 52.16 40.8 6.614301470588235 nan 2.94655810611355
ID140 8.37 48.55 30.2 6.135281456953643 nan 2.766683580862522
ID3793 -121.48 47.08 48.56 6.5904757001647445 nan 2.9672075147938286
ID4411p 80.8 66.3 49.4 6.591597165991902 nan 2.955631544130085
ID18108 -36.69 -7.18 33.0 6.402124242424243 nan 2.862274274210553
ID4956 79.42 23.92 44.1 6.327222222222223 nan 2.8478937390342134
ID3787 -76.71 47.92 40.0 6.386025000000001 nan 2.849595453024793
ID14544p -104.39 35.11 43.2 6.419155092592594 nan 2.8953612223528515
ID1806 30.26 68.86 40.7 6.855227272727272 nan 3.0490534783246175
ID3963 116.59 31.23 38.6 6.380712435233161 nan 2.872684842648484
ID3988 98.72 39.52 59.3 6.24843844856661 nan 2.7812194546933138
ID4759 32.35 48.24 42.5 6.824564705882352 nan 3.0542566630722643
ID3036 -93.57 33.54 28.9 5.7846020761245684 nan 2.7554830942143878
ID4995 13.64 57.07 40.0 6.5036000000000005 nan 2.8951166632275536
ID4765 31.3 49.5 47.0 6.850893617021276 nan 3.0823932295871512
ID3778 -119.7 46.58 40.0 6.536943750000001 nan 3.0009015049879175
ID3854p 101.11 33.15 60.1 6.345212978369385 nan 2.8514080580166588
ID14524 -106.01 39.33 59.7 6.54782244556114 nan 2.9375820045674463
ID12155 -71.42 -38.51 22.0 6.226852272727272 nan 2.8276329009614014
ID3229p -69.77 44.78 33.8 6.555192307692308 nan 2.9076759774718246
ID14530 -107.29 41.85 56.0 6.615295535714286 nan 2.959888456270242
ID12141 -71.8 -36.52 40.1 6.518877805486285 nan 2.973487727025959
ID14518 -104.51 35.55 47.1 6.567819532908704 nan 2.94923169414957
ID11306 25.96 31.51 29.1 5.789664948453608 nan 2.775870048544895
ID3234 -109.0 76.4 38.0 6.3797500000000005 nan 2.9561133918542772
ID8407 113.89 34.89 28.0 5.978949999999999 nan 2.867233733416433
ID9018p 29.28 69.98 46.2 6.696746753246753 nan 2.980401703163709
ID7720 136.04 35.56 34.4 6.226598837209302 nan 2.8055799070742315
ID2658 62.66 37.93 48.5 6.552000000000001 nan 3.0361588969436952
ID2880 8.45 56.3 34.0 5.676102941176471 nan 2.731453222040951
ID3208 -57.81 48.36 36.6 6.427691256830601 nan 2.8462254437951433
ID4567 128.84 51.47 35.49 6.170963651732883 nan 2.7984421130836914
ID9043 31.14 68.03 42.4 6.547168632075473 nan 2.9005953738540544
ID2670 55.51 41.29 32.9 6.305668693009118 nan 2.911853414204464
ID222 28.13 -26.25 37.9 6.172453825857519 nan 2.750494935737903
ID2664 71.74 40.71 51.4 6.417821011673151 nan 2.9610015675227794
ID236 64.59 38.87 46.1 6.3618872017353585 nan 2.950557740677245
ID8349 115.99 36.02 34.0 6.186801470588235 nan 2.8375886332027105
ID237 65.08 39.12 45.8 6.387609170305677 nan 2.9353055824803014
ID2665 71.84 40.28 49.7 6.805311871227365 nan 3.0231090326865817
ID8348 115.53 35.79 32.4 6.1310416666666665 nan 2.83100946667164
ID9042 31.18 68.25 42.2 6.589645734597156 nan 2.902285785780352
ID4566 128.11 52.27 37.25 6.170093959731544 nan 2.8472289100092065
ID4981p 22.0 61.0 52.0 6.681322115384616 nan 2.964777097713939
ID223 28.13 -26.25 42.7 6.311814988290398 nan 2.8270975160983762
ID2671 56.07 41.13 31.0 6.3430967741935484 nan 2.9230053004215706
ID2881 9.4 56.25 34.0 5.676102941176471 nan 2.731453222040951
ID2659 63.17 38.1 48.4 6.668636363636364 nan 3.0616532728799806
ID2443p -116.77 32.95 41.8 6.690741626794259 nan 2.9891328106295134
ID3221 -124.0 44.67 27.5 5.890000000000001 nan 2.883818100838579
ID8360 -63.54 7.69 41.2 6.41247572815534 nan 2.871618071833332
ID8406 113.85 34.45 32.5 6.272952307692307 nan 2.8931988979551795
ID4597p 58.8 38.7 42.4 6.190963443396226 nan 2.8952703549841576
ID3878p 95.15 41.11 49.9 6.413779559118236 nan 2.8679025533472284
ID15613 12.51 -18.8 34.1 6.477052785923753 nan 2.9191566724599824
ID14519 -104.84 36.59 49.5 6.542444444444444 nan 2.9361881661335665
ID11307 25.71 29.73 34.2 5.886754385964912 nan 2.7646968776530474
ID4651p 111.0 55.9 45.3 6.565850993377484 nan 2.913587551051232
ID12140 -72.31 -36.4 35.2 6.631661931818183 nan 2.9609377781068864
ID14531 -107.47 42.28 23.1 6.181634199134199 nan 2.8357511283275296
ID12154 -72.11 -38.35 40.4 6.497357673267326 nan 2.9157439412105335
ID14525 -106.25 39.74 59.4 6.579706228956228 nan 2.944942915390446
ID3779 -118.93 47.18 38.04 6.40690720294427 nan 2.9241675254862085
ID4764 31.45 49.14 47.0 6.872106382978724 nan 3.083835577781307
ID13921 173.76 68.72 34.95 6.1476108726752505 nan 2.826140783592959
ID3989 98.99 39.94 51.8 6.309686293436293 nan 2.817623494377119
ID2414p -118.45 63.5 30.6 6.0312745098039215 nan 2.7250765697688824
ID3037 -93.45 33.08 28.3 5.744699646643109 nan 2.7697842466297544
ID4758 64.5 52.52 46.8 6.563760683760684 nan 2.9432322849191914
ID3962 116.36 30.83 40.1 6.418372817955112 nan 2.8756295514018926
ID3976 116.59 31.23 39.4 6.313053299492386 nan 2.8771976088402713
ID1807 30.92 69.23 42.2 6.650728672985782 nan 2.9505946573235082
ID4957 80.11 23.02 45.6 6.35047149122807 nan 2.8447425082480184
ID18109 -36.36 -7.48 33.0 6.376234848484849 nan 2.850052460282603
ID3786 -75.92 47.23 35.56 6.530666479190102 nan 2.896932254888302
ID3792 -122.05 47.27 43.46 6.709734238380119 nan 2.9917931281147583
ID4606p 40.5 58.9 40.6 6.274504926108375 nan 2.921191910880172
ID4539p 63.5 68.75 41.0 6.437496341463414 nan 2.8797285011943448
ID141 9.05 48.43 40.95 6.444200244200244 nan 2.91609214284133
ID8980 18.73 80.17 31.8 6.35032389937107 nan 2.8546177915877093
ID155 7.0 60.0 34.0 6.216277941176471 nan 2.792812770318232
ID7319 -122.9 58.8 41.2 6.379071601941747 nan 2.9074299836694375
ID13855 -89.3 50.25 37.8 6.642486772486772 nan 2.948374738580013
ID15565 13.9 -19.25 41.4 6.4099396135265705 nan 2.8676333674649985
ID182 21.0 69.0 33.0 6.381704545454546 nan 2.8599611209967977
ID196 136.9 36.12 27.7 5.967418772563177 nan 2.6972279325605024
ID1783 153.0 -28.0 33.0 6.139780303030303 nan 2.7558292962777298
ID4823 83.0 68.5 45.9 6.0771296296296295 nan 2.867624693771124
ID4610p 42.2 57.9 42.3 6.109430260047282 nan 2.8517886049949595
ID7480 26.05 45.74 23.8 5.502457983193278 nan 2.649504329199148
ID3180 -87.53 47.5 56.1 6.7614349376114085 nan 3.089998971224243
ID4837 70.3 45.7 40.8 6.324633578431373 nan 2.8414936512090585
ID2711 63.94 40.18 39.8 6.471721105527637 nan 2.969365059635624
ID3369 29.2 70.0 43.7 6.620194508009154 nan 2.9540115061840484
ID8228 22.33 55.44 44.1 6.323328798185941 nan 2.8632035261413553
ID2063 45.92 44.01 40.0 6.0817499999999995 nan 2.8824890234359737
ID4374 159.75 55.68 27.69 6.346921271217044 nan 2.9242171955722314
ID5114 159.75 55.68 27.69 6.346740700613939 nan 2.9242171955722314
ID6563 19.08 52.1 41.5 5.998166265060241 nan 2.83519808777447
ID5042 45.77 65.82 30.39 6.408251069430733 nan 2.9580403032413294
ID3355 16.55 38.9 45.0 6.173222222222221 nan 2.766674784868036
ID1556 142.33 47.0 27.65 5.813562386980108 nan 2.7336762227570803
ID14492 -105.5 38.5 46.4 6.281369612068966 nan 2.811515140505238
ID2739 56.07 41.13 43.8 6.3832876712328765 nan 2.9009260566518926
ID5056 70.64 62.24 39.25 6.224977070063694 nan 2.9053163918952207
ID4348 74.57 46.5 37.5 6.323160000000001 nan 2.85150635007766
ID2936 12.16 58.95 31.4 6.59984076433121 nan 2.9434606513705592
ID3881p 94.51 39.85 49.1 6.435799389002036 nan 2.886403972527123
ID5081 78.42 70.25 39.25 5.834866242038217 nan 2.8641166884374725
ID3396 8.83 34.09 34.13 5.6468063287430414 nan 2.7017792059315284
ID3182p -81.35 46.72 36.0 6.44256111111111 nan 2.8718943000635013
ID4647p 106.3 55.8 40.3 6.557219602977668 nan 2.9093604762101744
ID3382 10.4 53.91 25.6 5.75845703125 nan 2.790527586225136
ID2922 18.33 63.8 45.0 6.308811111111113 nan 2.820456923260952
ID5095 95.69 62.08 41.22 6.386267588549248 nan 2.8732110075395867
ID3394 8.37 35.77 38.1 5.722782152230971 nan 2.656624863661182
ID5083 82.56 68.87 43.82 6.055109539023277 nan 2.893429349735112
ID4630p 91.5 54.2 48.3 6.622704968944101 nan 2.929306922471285
ID2934 10.0 56.38 31.4 6.121433121019108 nan 2.8949584103291714
ID1432p -70.0 -13.4 40.0 6.5999375 nan 2.91887144695704
ID5097 97.67 60.61 42.7 6.4123606557377055 nan 2.9124360687663775
ID2920 17.0 61.8 48.0 6.612364583333334 nan 2.9449850129024093
ID4389 42.0 57.39 46.27 6.316220012967365 nan 2.870736381707999
ID2908 -6.83 38.58 28.1 6.243950177935942 nan 2.8098294466429787
ID2049 44.48 44.28 35.7 5.675238095238096 nan 2.7478959160084755
ID6898p 51.4 48.6 34.0 5.633401470588235 nan 2.704321314390352
ID3357 9.71 56.19 28.89 6.275510557286259 nan 2.9776798668574194
ID5040 42.09 65.85 35.38 6.468195308083663 nan 2.910322065151806
ID5054 67.48 62.84 36.5 6.124157534246576 nan 2.8572110099565653
ID14490 -105.09 37.29 41.5 5.976626506024097 nan 2.756354440068331
ID4519p 91.0 65.0 43.5 6.617231034482757 nan 2.9632087732360595
ID2075 -102.68 47.68 52.1 6.561324376199616 nan 3.0202206738183364
ID4404 62.44 67.13 40.0 6.122118749999999 nan 2.818826013162539
ID2713 64.45 40.96 42.3 6.5343262411347505 nan 2.9524761731985083
ID6575 36.1 31.5 34.25 6.129262773722628 nan 2.8438703762540243
ID6561 18.05 52.7 38.0 5.720394736842105 nan 2.732998407808547
ID4376 157.92 53.35 25.0 5.935640000000001 nan 2.734030256997023
ID5116 157.92 53.35 25.0 5.935640000000001 nan 2.734030256997023
ID5068 87.23 56.12 44.51 6.631638957537633 nan 2.9577184864401596
ID2707 61.63 37.6 50.3 6.328414512922466 nan 2.979571971077439
ID2061 45.91 43.1 47.4 6.217299578059071 nan 2.9293708601200987
ID4410 35.74 47.91 46.58 6.677866036925719 nan 2.9750747144005936
ID4821 77.3 65.4 29.9 6.078265886287625 nan 2.9442658318479977
ID1781 130.32 -30.34 40.0 6.4499375 nan 2.8615889643555854
ID12234 -69.6 11.09 29.1 6.013745704467355 nan 2.8352973979726013
ID4667p 129.0 54.5 42.5 6.400769411764705 nan 2.8841586388124756
ID4835 66.6 43.2 40.7 6.28452334152334 nan 2.8815150804872736
ID18204p -118.05 61.18 35.2 6.370774147727273 nan 2.8473763359091993
ID6944 -69.0 -21.14 45.0 5.991933333333335 nan 2.7398893560691033
ID7482 27.02 45.5 24.5 5.265938775510204 nan 2.624737447434552
ID15567 14.8 -19.53 36.35 6.274319119669876 nan 2.8143976418478442
ID4809 47.5 46.75 42.8 6.156074766355141 nan 2.8324332364931006
ID194 133.63 34.58 36.0 5.965208333333333 nan 2.6834409886145565
ID6993 46.2 24.9 42.0 6.629553571428571 nan 2.9613310421662913
ID13857 -87.89 50.21 43.3 6.721021939953812 nan 2.9759781341047113
ID2539 19.51 44.94 28.5 6.3539824561403515 nan 2.9007805241617453
ID4148 100.77 25.41 44.2 6.298563348416289 nan 2.848211943526944
ID143 10.0 46.0 57.0 6.892780701754385 nan 3.088043442091264
ID8028 119.14 28.81 31.9 6.269278996865204 nan 2.8151486203351253
ID15349 34.95 0.14 38.7 6.376782945736435 nan 2.8496175639708223
ID18212p -129.91 56.94 37.55 6.198315579227697 nan 2.828731747045938
ID3784 -76.07 45.5 38.8 6.671520618556699 nan 2.9477878274176095
ID4671p 133.4 53.8 38.5 6.479702597402597 nan 2.885065938714209
ID1839 32.38 50.96 45.5 6.174335164835163 nan 2.915911469551464
ID4799 55.3 47.0 43.4 6.227224654377881 nan 2.907995119474284
ID3790 -75.89 46.54 37.25 6.5611409395973155 nan 2.904389352610821
ID3960 115.91 30.02 35.5 6.334563380281691 nan 2.858768324826465
ID3858p 103.51 31.21 51.2 6.529486328125 nan 2.920911197420667
ID1805 29.78 68.51 41.7 6.951157074340527 nan 3.0788840821533023
ID4028 106.38 35.65 45.3 6.198774834437087 nan 2.796428304373193
ID13923 175.23 69.45 31.4 6.227452229299363 nan 2.813376199049417
ID4996 14.81 56.45 40.0 6.537349999999999 nan 2.917922174825965
ID3035 -93.79 33.96 33.2 5.962334337349398 nan 2.7782227514046447
ID4558p 86.8 70.8 41.2 6.00531432038835 nan 2.827246975043989
ID2303 16.44 65.4 43.8 6.544697488584474 nan 2.9186801241464524
ID14548p -105.36 38.07 49.0 6.455744897959183 nan 2.8656880135142906
ID2698 54.46 39.08 41.0 5.639987804878048 nan 2.695843374641022
ID9014p 27.69 69.27 44.2 6.700911764705881 nan 2.978016011953736
